День месяца;День недели;№ Шара;Кол-во выпадений;Шанс (%);Тип
13;среда;15;1;0,0833;Редкое
13;среда;6;1;0,0833;Редкое
13;среда;7;1;0,0833;Редкое
13;среда;20;1;0,0833;Редкое
13;четверг;13;2;0,1667;Частое
13;четверг;19;2;0,1667;Частое
13;четверг;11;2;0,1667;Частое
13;четверг;5;1;0,0833;Частое
13;четверг;3;1;0,0833;Частое
13;четверг;8;1;0,0833;Частое
13;четверг;20;1;0,0833;Частое
13;четверг;4;1;0,0833;Частое
13;четверг;12;1;0,0833;Частое
13;четверг;13;2;0,1667;Редкое
13;четверг;19;2;0,1667;Редкое
13;четверг;11;2;0,1667;Редкое
13;четверг;5;1;0,0833;Редкое
13;четверг;3;1;0,0833;Редкое
13;четверг;8;1;0,0833;Редкое
13;четверг;20;1;0,0833;Редкое
13;четверг;4;1;0,0833;Редкое
13;четверг;12;1;0,0833;Редкое
13;пятница;18;3;0,125;Частое
13;пятница;4;2;0,0833;Частое
13;пятница;7;2;0,0833;Частое
13;пятница;19;2;0,0833;Частое
13;пятница;13;2;0,0833;Частое
13;пятница;20;2;0,0833;Частое
13;пятница;3;2;0,0833;Частое
13;пятница;16;2;0,0833;Частое
13;пятница;9;1;0,0417;Частое
13;пятница;8;1;0,0417;Частое
13;пятница;20;2;0,0833;Редкое
13;пятница;3;2;0,0833;Редкое
13;пятница;16;2;0,0833;Редкое
13;пятница;9;1;0,0417;Редкое
13;пятница;8;1;0,0417;Редкое
13;пятница;11;1;0,0417;Редкое
13;пятница;5;1;0,0417;Редкое
13;пятница;12;1;0,0417;Редкое
13;пятница;14;1;0,0417;Редкое
13;пятница;6;1;0,0417;Редкое
13;суббота;13;4;0,0952;Частое
13;суббота;17;4;0,0952;Частое
13;суббота;15;3;0,0714;Частое
13;суббота;10;3;0,0714;Частое
13;суббота;18;3;0,0714;Частое
13;суббота;20;3;0,0714;Частое
13;суббота;16;2;0,0476;Частое
13;суббота;19;2;0,0476;Частое
13;суббота;6;2;0,0476;Частое
13;суббота;8;2;0,0476;Частое
13;суббота;1;2;0,0476;Редкое
13;суббота;9;2;0,0476;Редкое
13;суббота;7;2;0,0476;Редкое
13;суббота;14;2;0,0476;Редкое
13;суббота;11;1;0,0238;Редкое
13;суббота;12;1;0,0238;Редкое
13;суббота;4;1;0,0238;Редкое
13;суббота;2;1;0,0238;Редкое
13;суббота;3;1;0,0238;Редкое
13;суббота;5;1;0,0238;Редкое
14;вторник;10;2;0,1667;Частое
14;вторник;11;2;0,1667;Частое
14;вторник;3;2;0,1667;Частое
14;вторник;2;1;0,0833;Частое
14;вторник;4;1;0,0833;Частое
14;вторник;7;1;0,0833;Частое
14;вторник;8;1;0,0833;Частое
14;вторник;19;1;0,0833;Частое
14;вторник;17;1;0,0833;Частое
14;вторник;10;2;0,1667;Редкое
14;вторник;11;2;0,1667;Редкое
14;вторник;3;2;0,1667;Редкое
14;вторник;2;1;0,0833;Редкое
14;вторник;4;1;0,0833;Редкое
14;вторник;7;1;0,0833;Редкое
14;вторник;8;1;0,0833;Редкое
14;вторник;19;1;0,0833;Редкое
14;вторник;17;1;0,0833;Редкое
14;среда;20;2;0,1667;Частое
14;среда;19;2;0,1667;Частое
14;среда;18;2;0,1667;Частое
14;среда;4;1;0,0833;Частое
14;среда;13;1;0,0833;Частое
14;среда;9;1;0,0833;Частое
14;среда;11;1;0,0833;Частое
14;среда;17;1;0,0833;Частое
14;среда;14;1;0,0833;Частое
14;среда;20;2;0,1667;Редкое
14;среда;19;2;0,1667;Редкое
14;среда;18;2;0,1667;Редкое
14;среда;4;1;0,0833;Редкое
14;среда;13;1;0,0833;Редкое
14;среда;9;1;0,0833;Редкое
14;среда;11;1;0,0833;Редкое
14;среда;17;1;0,0833;Редкое
14;среда;14;1;0,0833;Редкое
14;четверг;18;2;0,1667;Частое
14;четверг;10;2;0,1667;Частое
14;четверг;12;2;0,1667;Частое
14;четверг;8;1;0,0833;Частое
14;четверг;11;1;0,0833;Частое
14;четверг;15;1;0,0833;Частое
14;четверг;4;1;0,0833;Частое
14;четверг;9;1;0,0833;Частое
14;четверг;13;1;0,0833;Частое
14;четверг;18;2;0,1667;Редкое
14;четверг;10;2;0,1667;Редкое
14;четверг;12;2;0,1667;Редкое
14;четверг;8;1;0,0833;Редкое
14;четверг;11;1;0,0833;Редкое
14;четверг;15;1;0,0833;Редкое
14;четверг;4;1;0,0833;Редкое
14;четверг;9;1;0,0833;Редкое
14;четверг;13;1;0,0833;Редкое
14;пятница;10;2;0,1667;Частое
14;пятница;11;1;0,0833;Частое
14;пятница;16;1;0,0833;Частое
14;пятница;17;1;0,0833;Частое
14;пятница;14;1;0,0833;Частое
14;пятница;20;1;0,0833;Частое
14;пятница;2;1;0,0833;Частое
14;пятница;3;1;0,0833;Частое
14;пятница;9;1;0,0833;Частое
14;пятница;7;1;0,0833;Частое
14;пятница;11;1;0,0833;Редкое
14;пятница;16;1;0,0833;Редкое
14;пятница;17;1;0,0833;Редкое
14;пятница;14;1;0,0833;Редкое
14;пятница;20;1;0,0833;Редкое
14;пятница;2;1;0,0833;Редкое
14;пятница;3;1;0,0833;Редкое
14;пятница;9;1;0,0833;Редкое
14;пятница;7;1;0,0833;Редкое
14;пятница;8;1;0,0833;Редкое
14;суббота;17;3;0,125;Частое
14;суббота;11;2;0,0833;Частое
14;суббота;14;2;0,0833;Частое
14;суббота;15;2;0,0833;Частое
14;суббота;3;2;0,0833;Частое
14;суббота;9;2;0,0833;Частое
14;суббота;7;2;0,0833;Частое
14;суббота;1;1;0,0417;Частое
14;суббота;10;1;0,0417;Частое
14;суббота;8;1;0,0417;Частое
14;суббота;7;2;0,0833;Редкое
14;суббота;1;1;0,0417;Редкое
14;суббота;10;1;0,0417;Редкое
14;суббота;8;1;0,0417;Редкое
14;суббота;13;1;0,0417;Редкое
14;суббота;18;1;0,0417;Редкое
14;суббота;20;1;0,0417;Редкое
14;суббота;12;1;0,0417;Редкое
14;суббота;4;1;0,0417;Редкое
14;суббота;6;1;0,0417;Редкое
14;воскресенье;3;5;0,119;Частое
14;воскресенье;7;4;0,0952;Частое
14;воскресенье;6;4;0,0952;Частое
14;воскресенье;2;3;0,0714;Частое
14;воскресенье;18;3;0,0714;Частое
14;воскресенье;8;3;0,0714;Частое
14;воскресенье;20;3;0,0714;Частое
14;воскресенье;11;2;0,0476;Частое
14;воскресенье;1;2;0,0476;Частое
14;воскресенье;9;2;0,0476;Частое
14;воскресенье;1;2;0,0476;Редкое
14;воскресенье;9;2;0,0476;Редкое
14;воскресенье;12;2;0,0476;Редкое
14;воскресенье;17;2;0,0476;Редкое
14;воскресенье;14;2;0,0476;Редкое
14;воскресенье;13;1;0,0238;Редкое
14;воскресенье;19;1;0,0238;Редкое
14;воскресенье;5;1;0,0238;Редкое
14;воскресенье;15;1;0,0238;Редкое
14;воскресенье;16;1;0,0238;Редкое
15;понедельник;20;3;0,25;Частое
15;понедельник;6;3;0,25;Частое
15;понедельник;1;1;0,0833;Частое
15;понедельник;14;1;0,0833;Частое
15;понедельник;16;1;0,0833;Частое
15;понедельник;19;1;0,0833;Частое
15;понедельник;4;1;0,0833;Частое
15;понедельник;17;1;0,0833;Частое
15;понедельник;20;3;0,25;Редкое
15;понедельник;6;3;0,25;Редкое
15;понедельник;1;1;0,0833;Редкое
15;понедельник;14;1;0,0833;Редкое
15;понедельник;16;1;0,0833;Редкое
15;понедельник;19;1;0,0833;Редкое
15;понедельник;4;1;0,0833;Редкое
15;понедельник;17;1;0,0833;Редкое
15;среда;6;2;0,1667;Частое
15;среда;12;2;0,1667;Частое
15;среда;1;2;0,1667;Частое
15;среда;13;1;0,0833;Частое
15;среда;11;1;0,0833;Частое
15;среда;5;1;0,0833;Частое
15;среда;20;1;0,0833;Частое
15;среда;15;1;0,0833;Частое
15;среда;17;1;0,0833;Частое
15;среда;6;2;0,1667;Редкое
15;среда;12;2;0,1667;Редкое
15;среда;1;2;0,1667;Редкое
15;среда;13;1;0,0833;Редкое
15;среда;11;1;0,0833;Редкое
15;среда;5;1;0,0833;Редкое
15;среда;20;1;0,0833;Редкое
15;среда;15;1;0,0833;Редкое
15;среда;17;1;0,0833;Редкое
15;четверг;9;2;0,1667;Частое
15;четверг;7;2;0,1667;Частое
15;четверг;12;2;0,1667;Частое
15;четверг;6;1;0,0833;Частое
15;четверг;19;1;0,0833;Частое
15;четверг;20;1;0,0833;Частое
15;четверг;4;1;0,0833;Частое
15;четверг;11;1;0,0833;Частое
15;четверг;10;1;0,0833;Частое
15;четверг;9;2;0,1667;Редкое
15;четверг;7;2;0,1667;Редкое
15;четверг;12;2;0,1667;Редкое
15;четверг;6;1;0,0833;Редкое
15;четверг;19;1;0,0833;Редкое
15;четверг;20;1;0,0833;Редкое
15;четверг;4;1;0,0833;Редкое
15;четверг;11;1;0,0833;Редкое
15;четверг;10;1;0,0833;Редкое
15;пятница;2;2;0,1667;Частое
15;пятница;20;2;0,1667;Частое
15;пятница;5;2;0,1667;Частое
15;пятница;18;1;0,0833;Частое
15;пятница;14;1;0,0833;Частое
15;пятница;7;1;0,0833;Частое
15;пятница;10;1;0,0833;Частое
15;пятница;3;1;0,0833;Частое
15;пятница;17;1;0,0833;Частое
15;пятница;2;2;0,1667;Редкое
15;пятница;20;2;0,1667;Редкое
15;пятница;5;2;0,1667;Редкое
15;пятница;18;1;0,0833;Редкое
15;пятница;14;1;0,0833;Редкое
15;пятница;7;1;0,0833;Редкое
15;пятница;10;1;0,0833;Редкое
15;пятница;3;1;0,0833;Редкое
15;пятница;17;1;0,0833;Редкое
15;суббота;5;3;0,25;Частое
15;суббота;11;2;0,1667;Частое
15;суббота;2;2;0,1667;Частое
15;суббота;7;2;0,1667;Частое
15;суббота;9;1;0,0833;Частое
15;суббота;16;1;0,0833;Частое
15;суббота;14;1;0,0833;Частое
15;суббота;5;3;0,25;Редкое
15;суббота;11;2;0,1667;Редкое
15;суббота;2;2;0,1667;Редкое
15;суббота;7;2;0,1667;Редкое
15;суббота;9;1;0,0833;Редкое
15;суббота;16;1;0,0833;Редкое
15;суббота;14;1;0,0833;Редкое
15;воскресенье;16;3;0,125;Частое
15;воскресенье;4;2;0,0833;Частое
15;воскресенье;18;2;0,0833;Частое
15;воскресенье;20;2;0,0833;Частое
15;воскресенье;2;2;0,0833;Частое
15;воскресенье;3;2;0,0833;Частое
15;воскресенье;6;2;0,0833;Частое
15;воскресенье;7;2;0,0833;Частое
15;воскресенье;9;1;0,0417;Частое
15;воскресенье;12;1;0,0417;Частое
15;воскресенье;3;2;0,0833;Редкое
15;воскресенье;6;2;0,0833;Редкое
15;воскресенье;7;2;0,0833;Редкое
15;воскресенье;9;1;0,0417;Редкое
15;воскресенье;12;1;0,0417;Редкое
15;воскресенье;11;1;0,0417;Редкое
15;воскресенье;10;1;0,0417;Редкое
15;воскресенье;1;1;0,0417;Редкое
15;воскресенье;5;1;0,0417;Редкое
15;воскресенье;15;1;0,0417;Редкое
16;понедельник;20;3;0,125;Частое
16;понедельник;6;2;0,0833;Частое
16;понедельник;13;2;0,0833;Частое
16;понедельник;9;2;0,0833;Частое
16;понедельник;11;2;0,0833;Частое
16;понедельник;7;2;0,0833;Частое
16;понедельник;14;2;0,0833;Частое
16;понедельник;3;1;0,0417;Частое
16;понедельник;10;1;0,0417;Частое
16;понедельник;5;1;0,0417;Частое
16;понедельник;14;2;0,0833;Редкое
16;понедельник;3;1;0,0417;Редкое
16;понедельник;10;1;0,0417;Редкое
16;понедельник;5;1;0,0417;Редкое
16;понедельник;12;1;0,0417;Редкое
16;понедельник;2;1;0,0417;Редкое
16;понедельник;1;1;0,0417;Редкое
16;понедельник;16;1;0,0417;Редкое
16;понедельник;4;1;0,0417;Редкое
16;понедельник;19;1;0,0417;Редкое
16;вторник;16;2;0,1667;Частое
16;вторник;13;2;0,1667;Частое
16;вторник;5;2;0,1667;Частое
16;вторник;11;1;0,0833;Частое
16;вторник;19;1;0,0833;Частое
16;вторник;6;1;0,0833;Частое
16;вторник;14;1;0,0833;Частое
16;вторник;17;1;0,0833;Частое
16;вторник;8;1;0,0833;Частое
16;вторник;16;2;0,1667;Редкое
16;вторник;13;2;0,1667;Редкое
16;вторник;5;2;0,1667;Редкое
16;вторник;11;1;0,0833;Редкое
16;вторник;19;1;0,0833;Редкое
16;вторник;6;1;0,0833;Редкое
16;вторник;14;1;0,0833;Редкое
16;вторник;17;1;0,0833;Редкое
16;вторник;8;1;0,0833;Редкое
16;четверг;5;2;0,1667;Частое
16;четверг;4;2;0,1667;Частое
16;четверг;6;1;0,0833;Частое
16;четверг;14;1;0,0833;Частое
16;четверг;8;1;0,0833;Частое
16;четверг;10;1;0,0833;Частое
16;четверг;17;1;0,0833;Частое
16;четверг;20;1;0,0833;Частое
16;четверг;3;1;0,0833;Частое
16;четверг;7;1;0,0833;Частое
16;четверг;5;2;0,1667;Редкое
16;четверг;4;2;0,1667;Редкое
16;четверг;6;1;0,0833;Редкое
16;четверг;14;1;0,0833;Редкое
16;четверг;8;1;0,0833;Редкое
16;четверг;10;1;0,0833;Редкое
16;четверг;17;1;0,0833;Редкое
16;четверг;20;1;0,0833;Редкое
16;четверг;3;1;0,0833;Редкое
16;четверг;7;1;0,0833;Редкое
16;пятница;12;2;0,1667;Частое
16;пятница;17;2;0,1667;Частое
16;пятница;15;2;0,1667;Частое
16;пятница;7;1;0,0833;Частое
16;пятница;9;1;0,0833;Частое
16;пятница;14;1;0,0833;Частое
16;пятница;4;1;0,0833;Частое
16;пятница;16;1;0,0833;Частое
16;пятница;3;1;0,0833;Частое
16;пятница;12;2;0,1667;Редкое
16;пятница;17;2;0,1667;Редкое
16;пятница;15;2;0,1667;Редкое
16;пятница;7;1;0,0833;Редкое
16;пятница;9;1;0,0833;Редкое
16;пятница;14;1;0,0833;Редкое
16;пятница;4;1;0,0833;Редкое
16;пятница;16;1;0,0833;Редкое
16;пятница;3;1;0,0833;Редкое
16;суббота;6;2;0,1667;Частое
16;суббота;3;2;0,1667;Частое
16;суббота;7;2;0,1667;Частое
16;суббота;11;1;0,0833;Частое
16;суббота;12;1;0,0833;Частое
16;суббота;20;1;0,0833;Частое
16;суббота;4;1;0,0833;Частое
16;суббота;15;1;0,0833;Частое
16;суббота;14;1;0,0833;Частое
16;суббота;6;2;0,1667;Редкое
16;суббота;3;2;0,1667;Редкое
16;суббота;7;2;0,1667;Редкое
16;суббота;11;1;0,0833;Редкое
16;суббота;12;1;0,0833;Редкое
16;суббота;20;1;0,0833;Редкое
16;суббота;4;1;0,0833;Редкое
16;суббота;15;1;0,0833;Редкое
16;суббота;14;1;0,0833;Редкое
16;воскресенье;3;2;0,1667;Частое
16;воскресенье;2;1;0,0833;Частое
16;воскресенье;15;1;0,0833;Частое
16;воскресенье;20;1;0,0833;Частое
16;воскресенье;7;1;0,0833;Частое
16;воскресенье;8;1;0,0833;Частое
16;воскресенье;18;1;0,0833;Частое
16;воскресенье;5;1;0,0833;Частое
16;воскресенье;17;1;0,0833;Частое
16;воскресенье;12;1;0,0833;Частое
16;воскресенье;2;1;0,0833;Редкое
16;воскресенье;15;1;0,0833;Редкое
16;воскресенье;20;1;0,0833;Редкое
16;воскресенье;7;1;0,0833;Редкое
16;воскресенье;8;1;0,0833;Редкое
16;воскресенье;18;1;0,0833;Редкое
16;воскресенье;5;1;0,0833;Редкое
16;воскресенье;17;1;0,0833;Редкое
16;воскресенье;12;1;0,0833;Редкое
16;воскресенье;16;1;0,0833;Редкое
17;понедельник;2;2;0,1667;Частое
17;понедельник;19;2;0,1667;Частое
17;понедельник;11;1;0,0833;Частое
17;понедельник;12;1;0,0833;Частое
17;понедельник;16;1;0,0833;Частое
17;понедельник;14;1;0,0833;Частое
17;понедельник;1;1;0,0833;Частое
17;понедельник;6;1;0,0833;Частое
17;понедельник;10;1;0,0833;Частое
17;понедельник;8;1;0,0833;Частое
17;понедельник;2;2;0,1667;Редкое
17;понедельник;19;2;0,1667;Редкое
17;понедельник;11;1;0,0833;Редкое
17;понедельник;12;1;0,0833;Редкое
17;понедельник;16;1;0,0833;Редкое
17;понедельник;14;1;0,0833;Редкое
17;понедельник;1;1;0,0833;Редкое
17;понедельник;6;1;0,0833;Редкое
17;понедельник;10;1;0,0833;Редкое
17;понедельник;8;1;0,0833;Редкое
17;вторник;20;3;0,125;Частое
17;вторник;2;2;0,0833;Частое
17;вторник;14;2;0,0833;Частое
17;вторник;10;2;0,0833;Частое
17;вторник;17;2;0,0833;Частое
17;вторник;8;2;0,0833;Частое
17;вторник;16;2;0,0833;Частое
17;вторник;19;1;0,0417;Частое
17;вторник;9;1;0,0417;Частое
17;вторник;5;1;0,0417;Частое
17;вторник;16;2;0,0833;Редкое
17;вторник;19;1;0,0417;Редкое
17;вторник;9;1;0,0417;Редкое
17;вторник;5;1;0,0417;Редкое
17;вторник;11;1;0,0417;Редкое
17;вторник;15;1;0,0417;Редкое
17;вторник;7;1;0,0417;Редкое
17;вторник;6;1;0,0417;Редкое
17;вторник;1;1;0,0417;Редкое
17;вторник;12;1;0,0417;Редкое
17;среда;8;2;0,1667;Частое
17;среда;9;1;0,0833;Частое
17;среда;12;1;0,0833;Частое
17;среда;17;1;0,0833;Частое
17;среда;2;1;0,0833;Частое
17;среда;5;1;0,0833;Частое
17;среда;6;1;0,0833;Частое
17;среда;7;1;0,0833;Частое
17;среда;20;1;0,0833;Частое
17;среда;10;1;0,0833;Частое
17;среда;9;1;0,0833;Редкое
17;среда;12;1;0,0833;Редкое
17;среда;17;1;0,0833;Редкое
17;среда;2;1;0,0833;Редкое
17;среда;5;1;0,0833;Редкое
17;среда;6;1;0,0833;Редкое
17;среда;7;1;0,0833;Редкое
17;среда;20;1;0,0833;Редкое
17;среда;10;1;0,0833;Редкое
17;среда;19;1;0,0833;Редкое
17;пятница;4;2;0,1667;Частое
17;пятница;14;2;0,1667;Частое
17;пятница;7;1;0,0833;Частое
17;пятница;11;1;0,0833;Частое
17;пятница;3;1;0,0833;Частое
17;пятница;5;1;0,0833;Частое
17;пятница;12;1;0,0833;Частое
17;пятница;15;1;0,0833;Частое
17;пятница;1;1;0,0833;Частое
17;пятница;2;1;0,0833;Частое
17;пятница;4;2;0,1667;Редкое
17;пятница;14;2;0,1667;Редкое
17;пятница;7;1;0,0833;Редкое
17;пятница;11;1;0,0833;Редкое
17;пятница;3;1;0,0833;Редкое
17;пятница;5;1;0,0833;Редкое
17;пятница;12;1;0,0833;Редкое
17;пятница;15;1;0,0833;Редкое
17;пятница;1;1;0,0833;Редкое
17;пятница;2;1;0,0833;Редкое
17;суббота;14;2;0,1667;Частое
17;суббота;18;2;0,1667;Частое
17;суббота;2;2;0,1667;Частое
17;суббота;10;1;0,0833;Частое
17;суббота;9;1;0,0833;Частое
17;суббота;12;1;0,0833;Частое
17;суббота;8;1;0,0833;Частое
17;суббота;13;1;0,0833;Частое
17;суббота;15;1;0,0833;Частое
17;суббота;14;2;0,1667;Редкое
17;суббота;18;2;0,1667;Редкое
17;суббота;2;2;0,1667;Редкое
17;суббота;10;1;0,0833;Редкое
17;суббота;9;1;0,0833;Редкое
17;суббота;12;1;0,0833;Редкое
17;суббота;8;1;0,0833;Редкое
17;суббота;13;1;0,0833;Редкое
17;суббота;15;1;0,0833;Редкое
17;воскресенье;1;2;0,1667;Частое
17;воскресенье;11;2;0,1667;Частое
17;воскресенье;9;1;0,0833;Частое
17;воскресенье;14;1;0,0833;Частое
17;воскресенье;17;1;0,0833;Частое
17;воскресенье;13;1;0,0833;Частое
17;воскресенье;6;1;0,0833;Частое
17;воскресенье;7;1;0,0833;Частое
17;воскресенье;10;1;0,0833;Частое
17;воскресенье;18;1;0,0833;Частое
17;воскресенье;1;2;0,1667;Редкое
17;воскресенье;11;2;0,1667;Редкое
17;воскресенье;9;1;0,0833;Редкое
17;воскресенье;14;1;0,0833;Редкое
17;воскресенье;17;1;0,0833;Редкое
17;воскресенье;13;1;0,0833;Редкое
17;воскресенье;6;1;0,0833;Редкое
17;воскресенье;7;1;0,0833;Редкое
17;воскресенье;10;1;0,0833;Редкое
17;воскресенье;18;1;0,0833;Редкое
18;понедельник;1;2;0,1667;Частое
18;понедельник;7;2;0,1667;Частое
18;понедельник;20;2;0,1667;Частое
18;понедельник;2;1;0,0833;Частое
18;понедельник;13;1;0,0833;Частое
18;понедельник;12;1;0,0833;Частое
18;понедельник;16;1;0,0833;Частое
18;понедельник;3;1;0,0833;Частое
18;понедельник;15;1;0,0833;Частое
18;понедельник;1;2;0,1667;Редкое
18;понедельник;7;2;0,1667;Редкое
18;понедельник;20;2;0,1667;Редкое
18;понедельник;2;1;0,0833;Редкое
18;понедельник;13;1;0,0833;Редкое
18;понедельник;12;1;0,0833;Редкое
18;понедельник;16;1;0,0833;Редкое
18;понедельник;3;1;0,0833;Редкое
18;понедельник;15;1;0,0833;Редкое
18;вторник;3;2;0,1667;Частое
18;вторник;5;1;0,0833;Частое
18;вторник;17;1;0,0833;Частое
18;вторник;1;1;0,0833;Частое
18;вторник;16;1;0,0833;Частое
18;вторник;11;1;0,0833;Частое
18;вторник;14;1;0,0833;Частое
18;вторник;19;1;0,0833;Частое
18;вторник;2;1;0,0833;Частое
18;вторник;8;1;0,0833;Частое
18;вторник;5;1;0,0833;Редкое
18;вторник;17;1;0,0833;Редкое
18;вторник;1;1;0,0833;Редкое
18;вторник;16;1;0,0833;Редкое
18;вторник;11;1;0,0833;Редкое
18;вторник;14;1;0,0833;Редкое
18;вторник;19;1;0,0833;Редкое
18;вторник;2;1;0,0833;Редкое
18;вторник;8;1;0,0833;Редкое
18;вторник;9;1;0,0833;Редкое
18;среда;13;2;0,0833;Частое
18;среда;15;2;0,0833;Частое
18;среда;7;2;0,0833;Частое
18;среда;10;2;0,0833;Частое
18;среда;19;2;0,0833;Частое
18;среда;2;2;0,0833;Частое
18;среда;5;2;0,0833;Частое
18;среда;18;2;0,0833;Частое
18;среда;6;1;0,0417;Частое
18;среда;12;1;0,0417;Частое
18;среда;5;2;0,0833;Редкое
18;среда;18;2;0,0833;Редкое
18;среда;6;1;0,0417;Редкое
18;среда;12;1;0,0417;Редкое
18;среда;17;1;0,0417;Редкое
18;среда;3;1;0,0417;Редкое
18;среда;20;1;0,0417;Редкое
18;среда;4;1;0,0417;Редкое
18;среда;8;1;0,0417;Редкое
18;среда;9;1;0,0417;Редкое
18;четверг;18;3;0,25;Частое
18;четверг;1;2;0,1667;Частое
18;четверг;10;1;0,0833;Частое
18;четверг;3;1;0,0833;Частое
18;четверг;4;1;0,0833;Частое
18;четверг;13;1;0,0833;Частое
18;четверг;17;1;0,0833;Частое
18;четверг;2;1;0,0833;Частое
18;четверг;9;1;0,0833;Частое
18;четверг;18;3;0,25;Редкое
18;четверг;1;2;0,1667;Редкое
18;четверг;10;1;0,0833;Редкое
18;четверг;3;1;0,0833;Редкое
18;четверг;4;1;0,0833;Редкое
18;четверг;13;1;0,0833;Редкое
18;четверг;17;1;0,0833;Редкое
18;четверг;2;1;0,0833;Редкое
18;четверг;9;1;0,0833;Редкое
18;суббота;5;2;0,1667;Частое
18;суббота;12;2;0,1667;Частое
18;суббота;6;2;0,1667;Частое
18;суббота;9;2;0,1667;Частое
18;суббота;17;1;0,0833;Частое
18;суббота;20;1;0,0833;Частое
18;суббота;2;1;0,0833;Частое
18;суббота;10;1;0,0833;Частое
18;суббота;5;2;0,1667;Редкое
18;суббота;12;2;0,1667;Редкое
18;суббота;6;2;0,1667;Редкое
18;суббота;9;2;0,1667;Редкое
18;суббота;17;1;0,0833;Редкое
18;суббота;20;1;0,0833;Редкое
18;суббота;2;1;0,0833;Редкое
18;суббота;10;1;0,0833;Редкое
18;воскресенье;12;2;0,1667;Частое
18;воскресенье;8;2;0,1667;Частое
18;воскресенье;14;1;0,0833;Частое
18;воскресенье;19;1;0,0833;Частое
18;воскресенье;3;1;0,0833;Частое
18;воскресенье;18;1;0,0833;Частое
18;воскресенье;13;1;0,0833;Частое
18;воскресенье;16;1;0,0833;Частое
18;воскресенье;9;1;0,0833;Частое
18;воскресенье;11;1;0,0833;Частое
18;воскресенье;12;2;0,1667;Редкое
18;воскресенье;8;2;0,1667;Редкое
18;воскресенье;14;1;0,0833;Редкое
18;воскресенье;19;1;0,0833;Редкое
18;воскресенье;3;1;0,0833;Редкое
18;воскресенье;18;1;0,0833;Редкое
18;воскресенье;13;1;0,0833;Редкое
18;воскресенье;16;1;0,0833;Редкое
18;воскресенье;9;1;0,0833;Редкое
18;воскресенье;11;1;0,0833;Редкое
19;понедельник;12;2;0,1667;Частое
19;понедельник;7;1;0,0833;Частое
19;понедельник;17;1;0,0833;Частое
19;понедельник;19;1;0,0833;Частое
19;понедельник;2;1;0,0833;Частое
19;понедельник;16;1;0,0833;Частое
19;понедельник;5;1;0,0833;Частое
19;понедельник;20;1;0,0833;Частое
19;понедельник;8;1;0,0833;Частое
19;понедельник;10;1;0,0833;Частое
19;понедельник;7;1;0,0833;Редкое
19;понедельник;17;1;0,0833;Редкое
19;понедельник;19;1;0,0833;Редкое
19;понедельник;2;1;0,0833;Редкое
19;понедельник;16;1;0,0833;Редкое
19;понедельник;5;1;0,0833;Редкое
19;понедельник;20;1;0,0833;Редкое
19;понедельник;8;1;0,0833;Редкое
19;понедельник;10;1;0,0833;Редкое
19;понедельник;15;1;0,0833;Редкое
19;вторник;11;2;0,1667;Частое
19;вторник;13;2;0,1667;Частое
19;вторник;12;2;0,1667;Частое
19;вторник;6;1;0,0833;Частое
19;вторник;3;1;0,0833;Частое
19;вторник;15;1;0,0833;Частое
19;вторник;2;1;0,0833;Частое
19;вторник;14;1;0,0833;Частое
19;вторник;7;1;0,0833;Частое
19;вторник;11;2;0,1667;Редкое
19;вторник;13;2;0,1667;Редкое
19;вторник;12;2;0,1667;Редкое
19;вторник;6;1;0,0833;Редкое
19;вторник;3;1;0,0833;Редкое
19;вторник;15;1;0,0833;Редкое
19;вторник;2;1;0,0833;Редкое
19;вторник;14;1;0,0833;Редкое
19;вторник;7;1;0,0833;Редкое
19;среда;7;2;0,1667;Частое
19;среда;3;1;0,0833;Частое
19;среда;4;1;0,0833;Частое
19;среда;15;1;0,0833;Частое
19;среда;5;1;0,0833;Частое
19;среда;12;1;0,0833;Частое
19;среда;16;1;0,0833;Частое
19;среда;2;1;0,0833;Частое
19;среда;17;1;0,0833;Частое
19;среда;6;1;0,0833;Частое
19;среда;3;1;0,0833;Редкое
19;среда;4;1;0,0833;Редкое
19;среда;15;1;0,0833;Редкое
19;среда;5;1;0,0833;Редкое
19;среда;12;1;0,0833;Редкое
19;среда;16;1;0,0833;Редкое
19;среда;2;1;0,0833;Редкое
19;среда;17;1;0,0833;Редкое
19;среда;6;1;0,0833;Редкое
19;среда;9;1;0,0833;Редкое
19;четверг;15;4;0,1667;Частое
19;четверг;7;3;0,125;Частое
19;четверг;11;2;0,0833;Частое
19;четверг;17;2;0,0833;Частое
19;четверг;12;2;0,0833;Частое
19;четверг;18;2;0,0833;Частое
19;четверг;3;1;0,0417;Частое
19;четверг;10;1;0,0417;Частое
19;четверг;13;1;0,0417;Частое
19;четверг;19;1;0,0417;Частое
19;четверг;18;2;0,0833;Редкое
19;четверг;3;1;0,0417;Редкое
19;четверг;10;1;0,0417;Редкое
19;четверг;13;1;0,0417;Редкое
19;четверг;19;1;0,0417;Редкое
19;четверг;2;1;0,0417;Редкое
19;четверг;20;1;0,0417;Редкое
19;четверг;14;1;0,0417;Редкое
19;четверг;5;1;0,0417;Редкое
19;четверг;8;1;0,0417;Редкое
19;пятница;15;2;0,1667;Частое
19;пятница;11;1;0,0833;Частое
19;пятница;18;1;0,0833;Частое
19;пятница;9;1;0,0833;Частое
